,Unnamed: 0,Timestamp,PV_profile 2,PV_profile 5,PV_profile 6,PV_profile 3,PV_profile 4,PV_profile 7,PV_profile 1,WD 1,R210 Load,X84_1 MV Load_x,X84_1 MV Load_y,R1,R2,R3,R4,R5,R6
826,27688,2021-02-02 16:45:00,0.0589569160997732,0.1904761904761904,0.1953255425709515,0.1422845691382765,0.130879345603272,0.2116851595006935,0.1883116883116883,0.9955622983902452,0.408413658416894,0.0285714285714285,0.7027027027027027,0.9997825683672272,0.9943615724409977,0.0013739872804201,0.0173257356533376,0.0001369889937208,0.0003285699452687
827,27689,2021-02-02 17:00:00,0.0408163265306122,0.096938775510204,0.1035058430717863,0.0841683366733467,0.0777096114519427,0.1210124826629681,0.099025974025974,0.995649269844722,0.4452234995686541,0.0571428571428571,0.7297297297297297,0.999783712439959,0.9943802609538924,0.003302456980823,0.1730059074641015,0.0002739781255627,0.0184101837301051
828,27690,2021-02-02 17:15:00,0.0272108843537414,0.096938775510204,0.0767946577629382,0.0741482965931863,0.0674846625766871,0.1388696255201109,0.0974025974025974,0.995567220030691,0.4864154059850959,0.0285714285714285,0.7297297297297297,0.999867444984479,0.994417916796427,0.0100008880962683,0.0209326483610243,0.0064911726279619,0.0132037192080108
829,27691,2021-02-02 17:30:00,0.0158730158730158,0.0510204081632653,0.0517529215358931,0.0400801603206412,0.0347648261758691,0.0579056865464632,0.0519480519480519,0.9952963275469014,0.5460122672085589,0.0571428571428571,0.7027027027027027,0.9997878515046392,0.9943606863844384,0.0249022460972602,0.0314775495928528,0.0235252321362221,0.0002491655615827
830,27692,2021-02-02 17:45:00,0.0022675736961451,0.0119047619047619,0.011686143572621,0.0120240480961923,0.0102249488752556,0.015256588072122,0.0129870129870129,0.9955934463064996,0.5696757071794285,0.0285714285714285,0.7297297297297297,0.9998076150954768,0.9943610408073452,0.0288729392030165,0.1844800431932689,0.0352911411605561,0.0299327200981136
831,27693,2021-02-02 18:00:00,0.0,0.0017006802721088,0.0,0.0,0.0,0.001386962552011,0.0,0.991651144888603,0.5775635547341902,0.0285714285714285,0.7027027027027027,0.9998186218999268,0.994435664684178,0.0322426291469259,0.0297082781910813,0.0192787916965776,0.0021958737803989
832,27694,2021-02-02 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656559165032896,0.6345310877978811,0.0571428571428571,0.7027027027027027,0.9997938396645072,0.994365348436654,0.0151036903541865,0.0732068963008861,0.0115430823180928,0.0046257169570116
833,27695,2021-02-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592086349372608,0.682734421869921,0.0285714285714285,0.7027027027027027,0.9997936779680344,0.9943611471377568,0.1064600792329999,0.540310265760717,0.0002766124628696,0.0271966911252758
834,27696,2021-02-02 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956757792834046,0.6888693953952157,0.0285714285714285,0.7027027027027027,0.9998345915839988,0.9943952639244322,0.1513044335400335,0.2620171946061687,0.0095760602217451,0.000221784643068
835,27697,2021-02-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956716531957968,0.7195442630216805,0.0571428571428571,0.6756756756756757,0.9998124326302464,0.9944058099568376,0.0198215121769576,0.0179418177586885,0.0206023603622787,0.0178659895631083
836,27698,2021-02-02 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956705070603488,0.709027155769424,0.0285714285714285,0.7027027027027027,0.9998240558161836,0.9943612146414884,0.0018918602721739,0.0170994198736868,0.0111079665312186,0.0140052931906083
837,27699,2021-02-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956818335753506,0.7125328353660809,0.0285714285714285,0.7027027027027027,0.9997838669645502,0.9943615707534044,0.0050975676025668,0.0454751185300794,0.0002739781255431,0.0004271407781161
838,27700,2021-02-02 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956243919635565,0.6879930097271921,0.0571428571428571,0.7027027027027027,0.9998234385524188,0.9944356618710508,0.015144402435161,0.1982187423652046,0.000279246800216,0.0267258653822803
839,27701,2021-02-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956832493897272,0.6958808230508153,0.0285714285714285,0.7027027027027027,0.9998267031960616,0.9943667638821684,0.0137462977776189,0.030690551912777,0.0003723292510835,0.0051392569500847
840,27702,2021-02-02 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995678260329548,0.6730937687479692,0.0285714285714285,0.7027027027027027,0.9997816771232028,0.994360389907426,0.0140964559769674,0.0300182854922632,0.003826033462033,0.0007913058959172
841,27703,2021-02-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995576928472121,0.6844872616682494,0.0571428571428571,0.7297297297297297,0.9997840890345908,0.994393013347468,0.0130699626872227,0.1989925465496718,0.0257462547361739,0.0315344985544111
842,27704,2021-02-02 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955744339420328,0.6809815820715924,0.0285714285714285,0.7027027027027027,0.9997981894289109,0.9944063469350074,0.0015895309066767,0.0166817575823529,0.0375000892885325,0.0003360996601751
843,27705,2021-02-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955680964872105,0.6555653023023944,0.0571428571428571,0.7297297297297297,0.999884033000756,0.9943615690587324,0.0777340614173675,0.0313573205835999,0.0213610688476895,0.012203634696831
844,27706,2021-02-02 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955608825758686,0.6380368358568195,0.0285714285714285,0.7297297297297297,0.9997874516655656,0.9943606863844384,0.1720669167659368,0.1703152603784007,0.0193714347919779,0.0201687171211465
845,27707,2021-02-02 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955341169422054,0.6301489540709148,0.0285714285714285,0.7297297297297297,0.9997825863408611,0.9944403166221604,0.020169272588377,0.0162947417381454,0.0160902840263779,0.0003208690417526
846,27708,2021-02-02 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99560039053891,0.6038562886336932,0.0571428571428571,0.7297297297297297,0.9997934893888936,0.994360627313718,0.0122321273853786,0.1272356124806166,0.001385696789836,0.0211791920273574
847,27709,2021-02-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956953849415144,0.5959684068477886,0.0285714285714285,0.7027027027027027,0.99979455158384,0.9943611066241916,0.0150411706392798,0.081829562599534,0.0204824949064742,0.0113374224787232
848,27710,2021-02-02 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956420559333804,0.5994741549067314,0.0571428571428571,0.7027027027027027,0.99985634518764,0.9944012095003614,0.013771867320012,0.0310524174942371,0.0164817126028884,0.0003244629259198
849,27711,2021-02-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956771816138332,0.5714285812088998,0.0285714285714285,0.7297297297297297,0.999788788342736,0.9944026221256694,0.0136264712779174,0.1846816052969459,0.0002309494649759,0.0318630684996991
850,27712,2021-02-02 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955752429788184,0.5723050011080618,0.0285714285714285,0.7567567567567567,0.9997828769283308,0.9943614349842588,0.0038529831082916,0.0304870241789159,0.0090557654102683,0.0005777352915162
851,27713,2021-02-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955484773451524,0.5477651070068917,0.0571428571428571,0.8378378378378378,0.9997837489425208,0.9943610044292333,0.001302743139733,0.0175080457034901,0.0198190641300524,0.0054542607901032
852,27714,2021-02-02 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955523202698866,0.5249780869351885,0.0285714285714285,0.8378378378378378,0.9997816785487316,0.9944387234031332,0.0013085609480559,0.1818106754257678,0.0187156876950855,0.0262746417042311
853,27715,2021-02-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955719394119416,0.5056967464601423,0.0285714285714285,0.8108108108108107,0.9997850284611516,0.994362276220492,0.0009596113619965,0.0231623516320742,0.0246896387900208,0.0004209801414443
854,27716,2021-02-02 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955393756813132,0.4995617729348475,0.0571428571428571,0.8378378378378378,0.9997818920447088,0.9943615724409978,0.0014132426223906,0.0674106908142345,0.0203501418657907,0.0186258077364977
855,27717,2021-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954786305026424,0.5013146469643189,0.0285714285714285,0.8378378378378378,0.9997822158725264,0.9943978500847024,0.0155762260616231,0.5260837989031649,0.0053362942284841,0.0136726160106705
856,27718,2021-02-03 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955308133753284,0.4960560933381905,0.0571428571428571,0.8378378378378378,0.9997844218465222,0.9943996221900344,0.0133167793206137,0.3076009797400528,0.0002334698543909,0.000221784643068
857,27719,2021-02-03 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955542754421176,0.4916739596112243,0.0285714285714285,0.8378378378378378,0.9997816697015064,0.9943608602192896,0.0137922216452804,0.0294069166146795,0.0003307190692137,0.026987912079335
858,27720,2021-02-03 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995648730486865,0.4706397793378495,0.0285714285714285,0.8378378378378378,0.9997834888586192,0.9943621040746504,0.0117334229745284,0.0292497611119458,0.0140774976911136,0.0050989948961136
859,27721,2021-02-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955995815021242,0.4522348587619697,0.0571428571428571,0.8378378378378378,0.9997836988573132,0.9944367836456012,0.0006804503209153,0.0841643477841059,0.0204067557402585,0.0005339260803167
860,27722,2021-02-03 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954691917401408,0.4496055990644793,0.0285714285714285,0.8378378378378378,0.9998178224070824,0.9943621915548428,0.001230046833937,0.1723709692327661,0.0395481193638707,0.031552980679785
861,27723,2021-02-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955760520156044,0.4452234995686541,0.0571428571428571,0.8378378378378378,0.9998011017523422,0.9943602433558048,0.0012823888145295,0.0173257356533376,0.0195534282338156,0.0003532124919867
862,27724,2021-02-03 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955263636730064,0.4347063923163966,0.0285714285714285,0.8378378378378378,0.9997833505578532,0.9944144184785318,0.0007153468803846,0.04376697143385,0.0002792469383175,0.0115944112521466
863,27725,2021-02-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955799623600692,0.4417177857408547,0.0285714285714285,0.8108108108108107,0.9997870591369822,0.994384457987794,0.0051731739559329,0.1782991807011785,0.0001826519916145,0.0200756223858556
864,27726,2021-02-03 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955898730606942,0.4487291791653128,0.0571428571428571,0.8108108108108107,0.9998223119114208,0.9943608635965996,0.0144619362345219,0.011139772245416,0.000228314989528,0.0002751774018438
865,27727,2021-02-03 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955537360842605,0.456616992488936,0.0285714285714285,0.8378378378378378,0.9997849787937354,0.9943773222876626,0.0144961604528874,0.1212424371563762,0.0004267736957084,0.023897985860048
866,27728,2021-02-03 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955153068369332,0.4434706255391841,0.0285714285714285,0.8108108108108107,0.99980453426164,0.9944236908402488,0.0129768891871691,0.0955220598589274,0.0067660289119941,0.0081807066460472
867,27729,2021-02-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954724953070178,0.4285714187911036,0.0571428571428571,0.8108108108108107,0.9998064240401304,0.9943617462765566,0.0079037019523551,0.0298443558416414,0.0413665169357046,0.0003655339806696
868,27730,2021-02-03 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954799788972852,0.4259421590936096,0.0285714285714285,0.8108108108108107,0.999804643554777,0.9943611589480784,0.000104685104545,0.2029165352470634,0.0366136121972357,0.0315078023903663
869,27731,2021-02-03 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954683827033552,0.4294478386902678,0.0571428571428571,0.8108108108108107,0.9998063070686009,0.9944233926685638,0.0012387701161949,0.0292301062094544,0.0138569676220985,0.0002847605187644
870,27732,2021-02-03 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955567699722088,0.4294478386902678,0.0285714285714285,0.8108108108108107,0.9998674558986664,0.9943728981981352,0.0013129220175047,0.0151128751686497,0.0002766126009908,0.0087131266972525
871,27733,2021-02-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956213580756108,0.4241892850641391,0.0285714285714285,0.8108108108108107,0.9998834195671558,0.9943608635966,3.0533203137739533e-05,0.1902750596609541,0.0002300713065063,0.0233005363158159
872,27734,2021-02-03 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955954014787308,0.4268185789927743,0.0571428571428571,0.8108108108108107,0.999858174991062,0.994392147937735,0.0103289002041527,0.0195700382304725,0.0003310567693538,0.0002135703890657
873,27735,2021-02-03 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955962105155166,0.4373356520138907,0.0285714285714285,0.7837837837837838,0.9999153131002602,0.9944109782197922,0.0143854368565392,0.2293585556320179,0.0049750728948937,0.021262581337392
874,27736,2021-02-03 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956661247777604,0.4460999194678188,0.0285714285714285,0.8378378378378378,0.9998523748614304,0.994360863595184,0.0134432732025485,0.0350035214257939,0.0211766605390965,0.0108243254227248
875,27737,2021-02-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955699842397104,0.4399649459425254,0.0571428571428571,0.7837837837837838,0.9998929218978384,0.994361575818308,0.0138096693532213,0.0606023551188055,0.0166104472107524,0.0004374088648038
876,27738,2021-02-03 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955760520156044,0.4224364452658102,0.0285714285714285,0.7567567567567567,0.9998460225002224,0.994433417197124,0.0012474945418779,0.1926089476018874,0.0004104401965501,0.0314277132522143
877,27739,2021-02-03 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954880018454128,0.4460999194678188,0.0571428571428571,0.7297297297297297,0.9998932731240506,0.9944610249980534,0.0009770579265772,0.0284471708872712,0.0002081178969586,0.0002217846430833
878,27740,2021-02-03 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954537526214794,0.456616992488936,0.0285714285714285,0.7027027027027027,0.9998463719228042,0.9974397968463424,0.0011689804275966,0.1977099582142653,0.0094722647346129,0.0048464064236415
879,27741,2021-02-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955459828150642,0.4478527592661482,0.0285714285714285,0.7027027027027027,0.9998113255117824,0.994593942607271,0.001168980427694,0.0711386219145377,0.0201886837691373,0.0266607114276092
880,27742,2021-02-03 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955062051730942,0.4706397793378495,0.0571428571428571,0.6756756756756757,0.9998191937925232,0.9946079336107936,0.0005932129244736,0.0173257357355508,0.581088851657769,0.0003641649024656
881,27743,2021-02-03 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955169923302386,0.4645048058125593,0.0285714285714285,0.7027027027027027,0.9998652048647568,0.9945585116051948,0.0144421410499407,0.3594838930519534,0.0359338104915355,0.0170801599800826
882,27744,2021-02-03 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99541869436076,0.5100788801871041,0.0285714285714285,0.6756756756756757,0.999847252465838,0.9945512828347178,0.0127453740302023,0.5918536996765035,0.0070738778781018,0.0149995594423323
883,27745,2021-02-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995573018127656,0.5451358473093969,0.0571428571428571,0.7027027027027027,0.999865011896471,0.9946256074221188,0.0146108003215139,0.2389392628209627,0.0209479063322027,0.0002135703890657
884,27746,2021-02-03 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955432186060446,0.5197195333090557,0.0285714285714285,0.6756756756756757,0.9998156801258846,0.9945665583487427,0.0135520289434819,0.0241214982358261,0.0129138508281339,0.029072962228974
885,27747,2021-02-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995657832150704,0.4995617729348475,0.0285714285714285,0.7027027027027027,0.9998212132816192,0.9946246016986304,0.0107842797800042,0.1944430469009593,0.000353010178882,0.0027983205247426
886,27748,2021-02-03 07:45:00,0.0090702947845804,0.0034013605442176,0.001669449081803,0.0,0.0020449897750511,0.0038141470180305,0.0032467532467532,0.995608143808109,0.4697633594386876,0.0571428571428571,0.6756756756756757,0.9998371601944596,0.9944014150412962,0.0011777025663319,0.0899778485105621,0.0086900222096537,0.0002135703890504
887,27749,2021-02-03 08:00:00,0.0294784580498866,0.032312925170068,0.01669449081803,0.0120240480961923,0.0102249488752556,0.0147364771151178,0.0275974025974025,0.9954153907938832,0.4794040125606392,0.0285714285714285,0.7027027027027027,0.9998324760209328,0.9944001960220136,0.0012911132402124,0.035973743868176,0.0125713782747615,0.0313647373765485
888,27750,2021-02-03 08:15:00,0.0385487528344671,0.096938775510204,0.0751252086811352,0.0400801603206412,0.0224948875255623,0.0369278779472954,0.0827922077922077,0.9953844451368264,0.4636283859133928,0.0285714285714285,0.7027027027027027,0.9997955982182672,0.9943625487873378,0.0005687879627195,0.236776164054353,0.0229711291901341,0.0002929749881023
889,27751,2021-02-03 08:30:00,0.0544217687074829,0.1666666666666666,0.1602671118530884,0.0881763527054108,0.0490797546012269,0.0759361997226074,0.1672077922077922,0.995439661897458,0.4294478386902678,0.0571428571428571,0.5135135135135135,0.9997971403311116,0.994364668575114,0.0008357325207733,0.0267555618654173,0.0094873687013659,0.0118408386572681
890,27752,2021-02-03 08:45:00,0.0634920634920634,0.1445578231292517,0.1502504173622704,0.1422845691382765,0.0797546012269938,0.1107836338418862,0.1525974025974026,0.9953253180317272,0.4119193722446935,0.0285714285714285,0.1621621621621621,0.9998110048521758,0.9944397157816092,0.0103419868426772,0.1143492328685124,0.0003240317777221,0.020238880334495
891,27753,2021-02-03 09:00:00,0.0725623582766439,0.1904761904761904,0.2036727879799666,0.1923847695390781,0.1492842535787321,0.1771844660194174,0.1704545454545454,0.9954860466731792,0.4110429523455288,0.0857142857142857,0.1351351351351351,0.9998058590640714,0.9943620517571344,0.0136380440056957,0.5945780253309668,0.0144621279287843,0.0004271409934516
892,27754,2021-02-03 09:15:00,0.0793650793650793,0.3248299319727891,0.318864774624374,0.2745490981963928,0.1881390593047034,0.2694174757281553,0.3198051948051947,0.9954484938823714,0.3716038514962747,0.2285714285714286,0.1621621621621621,0.999809867847984,0.9943635774575644,0.0142192405487106,0.1130833907480525,0.0193853595015538,0.0244757213668999
893,27755,2021-02-03 09:30:00,0.1859410430839002,0.4302721088435374,0.4207011686143572,0.3907815631262525,0.2372188139059304,0.3739597780859917,0.4204545454545454,0.9954112107704896,0.3488168314245715,0.2285714285714286,0.1351351351351351,0.9997880184816272,0.9943613282815008,0.0132770757511973,0.1205367719942619,0.0242391557822281,0.0071819909977512
894,27756,2021-02-03 09:45:00,0.3900226757369614,0.4710884353741497,0.4657762938230383,0.4789579158316633,0.2862985685071574,0.4271844660194175,0.461038961038961,0.9954261105312968,0.3260297771217271,0.2285714285714286,0.1621621621621621,0.9998500203534814,0.994360863595184,0.0042567376386555,0.1704480930699732,0.0391656917045843,0.000287498675195
895,27757,2021-02-03 10:00:00,0.5691609977324263,0.5510204081632654,0.5425709515859767,0.5511022044088176,0.3312883435582822,0.5086685159500693,0.5324675324675324,0.9955686358450676,0.3330412047773259,0.2285714285714286,0.5135135135135135,0.9997818891151308,0.9944191643582632,0.0002820070562288,0.0366120644174583,0.0289356402886007,0.0651708177130685
896,27758,2021-02-03 10:15:00,0.63718820861678,0.5748299319727891,0.5609348914858098,0.5671342685370742,0.3537832310838446,0.5365811373092927,0.5503246753246753,0.995485507315322,0.2962313636255658,0.2285714285714286,0.6216216216216215,0.9998092525549658,0.9943811567983512,0.0012213235516142,0.2444062079646034,0.0002792469383175,0.039197365466274
897,27759,2021-02-03 10:30:00,0.6530612244897959,0.6394557823129252,0.6260434056761269,0.6332665330661323,0.427402862985685,0.6019417475728155,0.6152597402597402,0.994986196778999,0.304995631079494,0.2285714285714286,0.6486486486486486,0.999826860619388,0.9943608703498046,0.000663003756367,0.0825333891080915,0.0002397307735268,0.0665505847821226
898,27760,2021-02-03 10:45:00,0.673469387755102,0.6666666666666667,0.651085141903172,0.6693386773547094,0.4826175869120654,0.6338418862690708,0.6396103896103895,0.9955351956579198,0.3680981376684752,0.2285714285714286,0.6756756756756757,0.9997913598436994,0.9943781982165384,0.002087879708651,0.044201137521555,0.0005295151992722,0.0791886589211921
899,27761,2021-02-03 11:00:00,0.6870748299319728,0.6955782312925171,0.6828046744574291,0.7014028056112225,0.5296523517382413,0.6683425797503467,0.6672077922077922,0.9956619447543668,0.3382997241723139,0.2285714285714286,0.6756756756756757,0.9997828806379504,0.99442634225389,0.0154380999932202,0.253810096920191,0.0002054835596515,0.0957161839514243
900,27762,2021-02-03 11:15:00,0.6938775510204082,0.7346938775510204,0.7195325542570952,0.7294589178356713,0.5828220858895705,0.713245492371706,0.7029220779220778,0.9956086831659664,0.2699386468416334,0.2285714285714286,0.7027027027027027,0.9997826926686622,0.994360856844103,0.0131292190323709,0.025152492645451,0.0198440909561321,0.0235095205727792
901,27763,2021-02-03 11:30:00,0.6984126984126984,0.7602040816326532,0.7445742904841403,0.7615230460921844,0.6339468302658486,0.7402912621359223,0.7305194805194805,0.9955020925694316,0.3286590710503618,0.2285714285714286,0.7297297297297297,0.999782756652931,0.9943608568433951,0.0138881834675351,0.0738292649627307,0.0397660164767508,0.0103355776317998
902,27764,2021-02-03 11:45:00,0.691609977324263,0.7721088435374149,0.7595993322203674,0.7735470941883767,0.6768916155419223,0.7571081830790569,0.7418831168831169,0.9955904124185516,0.3505696712229008,0.2571428571428572,0.7027027027027027,0.999874557535784,0.9944068811021732,0.0111410001652754,0.1833158548545229,0.0255268207768869,0.0014676122356127
903,27765,2021-02-03 12:00:00,0.6893424036281178,0.7857142857142858,0.7696160267111853,0.7755511022044089,0.6932515337423313,0.7721914008321775,0.7532467532467532,0.9955832659269432,0.3794916648198974,0.2285714285714286,0.7027027027027027,0.9998334309652508,0.994392008869854,9.516827685622236e-05,0.0269913090450403,0.0110030293551897,0.0322272336174772
904,27766,2021-02-03 12:15:00,0.691609977324263,0.8095238095238095,0.7946577629382304,0.7915831663326653,0.7198364008179959,0.7990638002773925,0.7775974025974025,0.9954046036367388,0.253286583179653,0.2285714285714286,0.7297297297297297,0.999781664357585,0.9943608568433951,0.0013085609482184,0.192597944027277,0.0005532249257394,0.00129733792258
905,27767,2021-02-03 12:30:00,0.673469387755102,0.814625850340136,0.8013355592654424,0.8056112224448898,0.7382413087934561,0.8085991678224688,0.7824675324675325,0.9955106548754162,0.2471516096543596,0.2285714285714286,0.7297297297297297,0.9998071526755452,0.9943707688525216,0.0046933682749997,0.0691195861764214,0.0067697608783619,0.007856928259212
906,27768,2021-02-03 12:45:00,0.6666666666666666,0.8316326530612245,0.8146911519198664,0.8256513026052105,0.7607361963190185,0.8300970873786409,0.7987012987012987,0.9955288582030974,0.2594215567049464,0.2285714285714286,0.7297297297297297,0.9998130061443652,0.9944295388019307,0.2349475873722242,0.0338545245131047,0.0208420912739465,0.0256594285961454
907,27769,2021-02-03 13:00:00,0.6530612244897959,0.8180272108843538,0.8046744574290485,0.7975951903807615,0.7423312883435582,0.8219486823855755,0.788961038961039,0.9953408245701222,0.2681857899277339,0.2285714285714286,0.7027027027027027,0.9998481708636032,0.994360863595184,0.2656086039147241,0.2481188045937101,0.0088377684375965,0.0003384101681015
908,27770,2021-02-03 13:15:00,0.6077097505668935,0.7312925170068028,0.7161936560934892,0.7134268537074149,0.6584867075664622,0.7335298196948683,0.6964285714285714,0.9953686689195026,0.1603856288633697,0.2285714285714286,0.7567567567567567,0.9997842585266836,0.994360856843395,0.2945466801603079,0.0193877234833826,0.014830248289733,0.3304820479854647
909,27771,2021-02-03 13:30:00,0.5102040816326531,0.7925170068027212,0.7813021702838063,0.781563126252505,0.7137014314928425,0.7983703190013869,0.762987012987013,0.9954139749795092,0.1603856288633697,0.2571428571428572,0.7837837837837838,0.9997872436619486,0.9944068692861888,0.2010689694656254,0.0259634579139418,0.0199649663356491,0.3783949871771467
910,27772,2021-02-03 13:45:00,0.5668934240362812,0.7721088435374149,0.7595993322203674,0.7675350701402806,0.6993865030674847,0.7848474341192788,0.7418831168831169,0.9954222676065626,0.1866783456473017,0.2285714285714286,0.7567567567567567,0.9997930830022906,0.9943937564180138,0.2654195880309683,0.2311565120524407,0.0178164775820562,0.0645226110686862
911,27773,2021-02-03 14:00:00,0.5170068027210885,0.7755102040816327,0.7595993322203674,0.7555110220440883,0.6809815950920245,0.7888349514563107,0.7418831168831169,0.9954545616582652,0.2050832491076114,0.2285714285714286,0.7837837837837838,0.9998426948757474,0.9943612543969108,0.0017621944953328,0.0173257357357382,0.0017966639090998,0.0930472036358835
912,27774,2021-02-03 14:15:00,0.489795918367347,0.7500000000000001,0.7378964941569283,0.7414829659318638,0.6605316973415133,0.7675104022191401,0.7207792207792207,0.9952872258830622,0.2094653828345755,0.2571428571428572,0.7837837837837838,0.999875736412141,0.9943668786455911,0.0018319841839961,0.0744201960639543,0.021242520491478,0.0671740676997684
913,27775,2021-02-03 14:30:00,0.4467120181405895,0.7312925170068028,0.7178631051752922,0.7214428857715431,0.6257668711656442,0.7480929264909847,0.7012987012987013,0.9954172785463834,0.1840490688342376,0.2285714285714286,0.7837837837837838,0.9997822847173076,0.9944355420427246,0.0012911120967874,0.5163899417759032,0.0190981153543524,0.0850590527387294
914,27776,2021-02-03 14:45:00,0.4036281179138322,0.6938775510204082,0.6844741235392321,0.6833667334669339,0.5623721881390593,0.7122052704576977,0.6655844155844156,0.995507620987468,0.2243645895826564,0.2285714285714286,0.8108108108108107,0.9998706992939274,0.9943608568433951,0.0857194059280419,0.4187393588803854,0.0003451070287808,0.0812134644609961
915,27777,2021-02-03 15:00:00,0.3446712018140589,0.6360544217687075,0.6260434056761269,0.6332665330661323,0.4907975460122699,0.657246879334258,0.6103896103896104,0.995539645360242,0.3531989309203944,0.2571428571428572,0.8108108108108107,0.9998965058395792,0.994361108874552,0.016243589743884,0.037423055971175,0.0003451070288004,0.0013001981720264
916,27778,2021-02-03 15:15:00,0.2925170068027211,0.5952380952380952,0.5876460767946579,0.5831663326653307,0.4233128834355828,0.6180651872399445,0.5714285714285715,0.9955865694938202,0.3514460911220655,0.2285714285714286,0.7837837837837838,0.9998256447832332,0.9944047511909612,0.0245616721883309,0.0289680378760024,0.0003099815182952,0.0158050690403447
917,27779,2021-02-03 15:30:00,0.2403628117913832,0.4795918367346939,0.4741235392320534,0.4849699398797595,0.3374233128834356,0.5024271844660194,0.4594155844155844,0.9954608991130875,0.3575810646473584,0.2285714285714286,0.8108108108108107,0.999870050303817,0.994396013283811,0.0258836079213819,0.250719866233394,0.0002300713065063,0.0179606247805405
918,27780,2021-02-03 15:45:00,0.1768707482993197,0.489795918367347,0.4841402337228714,0.43687374749499,0.2883435582822086,0.5159500693481276,0.4707792207792207,0.9955169923302386,0.4224364452658102,0.2571428571428572,0.7837837837837838,0.9998415510289916,0.9943606228129974,0.0292503878176235,0.031622921448785,0.0059748293915455,0.0004353550321491
